RecordId,RecordTimeSeconds,RecordTimeNanoSeconds,OrientationX,OrientationY,OrientationZ,OrientationW,AngularAccelerationX,AngularAccelerationY,AngularAccelerationZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,Roll,Pitch,Yaw,DeltaT,Velocityx,Velocityy,Velocityz
1450,1515079489,406514403,0.024051083,-0.017944332,-0.13339746,-0.990608275,0.015224447,-0.020669771,-0.034184162,0.525879145,0.917896986,-9.434668541,-2.458786273,2.405313759,15.28724944,10231577,5.012772399,0.087634246,-143.8343619
1451,1515079489,416733238,0.023973603,-0.017884046,-0.133296147,-0.990624845,0.018307826,-0.016122472,-0.034837499,0.277002633,0.290917188,-9.732071877,-2.451137163,2.397034311,15.27582179,10218835,5.015603044,0.090607081,-143.9338123
1452,1515079489,426906327,0.023859737,-0.017859673,-0.133199215,-0.990641117,0.022126097,-0.000648555,-0.0317332,-0.15103133,0.042095393,-9.613009453,-2.438796179,2.392292475,15.26492038,10173089,5.014066588,0.091035321,-144.0316063
1453,1515079489,437134708,0.023777034,-0.017898371,-0.133098319,-0.990655959,0.015032003,0.01396396,-0.033865079,0.068033107,0.508977175,-10.38208199,-2.429052315,2.395181187,15.25337187,10228381,5.014762457,0.096241334,-144.1377982
1454,1515079489,447378104,0.023719439,-0.017994044,-0.132999748,-0.990668833,0.015426612,0.024529357,-0.033201672,0.53258419,0.058940299,-9.331384659,-2.42129668,2.404930797,15.24193126,10243396,5.020217928,0.096845083,-144.2333833
1455,1515079489,457676017,0.023647452,-0.018123841,-0.132899314,-0.990681648,0.019437926,0.018092066,-0.031464174,0.471592933,0.292502761,-9.562427521,-2.411395835,2.418334795,15.23024931,10297913,5.025074351,0.099857251,-144.3318564
1456,1515079489,467990829,0.023574634,-0.018114919,-0.132798091,-0.990697145,0.011769652,-0.007781697,-0.034162231,0.207667172,0.498659819,-10.19039345,-2.403498916,2.415969583,15.21872876,10314812,5.027216399,0.105000833,-144.4369683
1457,1515079489,478261253,0.023512742,-0.018009072,-0.132699817,-0.990713716,0.007777189,-0.017196886,-0.034143768,0.143413961,0.017942354,-9.669992447,-2.398298368,2.402769182,15.20769623,10270424,5.028689321,0.105185108,-144.5362833
1458,1515079489,488488283,0.023445912,-0.017980147,-0.132603124,-0.990728736,0.009770818,-0.001015132,-0.030784838,0.3523013,0.28199923,-9.476161957,-2.391370712,2.398236349,15.19671956,10227030,5.032292317,0.108069123,-144.6331963
1459,1515079489,498695361,0.023424173,-0.018089212,-0.132502988,-0.990740657,0.005229503,0.025493922,-0.031922691,0.461951643,0.356597662,-9.741166115,-2.387498904,2.410054442,15.18499452,10207078,5.037007493,0.111708943,-144.7326251
1460,1515079489,503868010,0.023420703,-0.018272584,-0.132407293,-0.990750194,0.006188934,0.040760335,-0.033327606,0.361095548,-0.01864456,-10.2929306,-2.384577631,2.430601521,15.17361013,5172649,5.038875314,0.111612501,-144.7858668
1461,1515079489,514073266,0.023398269,-0.018326474,-0.132331893,-0.99075985,0.005783466,0.007851785,-0.027791668,0.373847574,0.128171265,-9.870968819,-2.38140155,2.436202528,15.16484802,10205256,5.042690524,0.112920522,-144.8866026
1462,1515079489,524405234,0.023360973,-0.018222887,-0.132260218,-0.990772128,0.002553,-0.027468178,-0.026860923,0.640757501,0.478440911,-9.529888153,-2.378894181,2.423698951,15.15682766,10331968,5.04931081,0.117863758,-144.9850651
1463,1515079489,534675839,0.023327513,-0.018107122,-0.132172823,-0.990786791,0.003473118,-0.023581259,-0.031521242,0.467956901,0.523304224,-9.949481964,-2.377042827,2.40983299,15.14700385,10270605,5.05411701,0.123238409,-145.0872523
1464,1515079489,544980498,0.023329642,-0.018128207,-0.132080913,-0.990798533,-0.000386968,0.012910241,-0.032104947,-0.092781976,0.143678397,-10.37991905,-2.377191623,2.412039789,15.13633033,10304659,5.053160924,0.124718966,-145.1942138
1465,1515079489,555279631,0.023349779,-0.018260015,-0.132012919,-0.990804732,-0.004030368,0.034114711,-0.024844127,0.158184797,-0.186533213,-9.757726669,-2.377669128,2.427154215,15.12818691,10299133,5.05479009,0.122797836,-145.2947099
1466,1515079489,565550205,0.023364255,-0.018400699,-0.131943211,-0.99081105,-0.001398935,0.028819114,-0.025759924,0.843938231,0.146954805,-9.920186043,-2.377376196,2.443187308,15.1198425,10270574,5.06345782,0.124307146,-145.3965959
1467,1515079489,575860049,0.023380328,-0.018389521,-0.131865457,-0.990821242,-0.004449632,-0.011497466,-0.029608052,0.549224973,0.486112297,-10.31057835,-2.379562957,2.441973274,15.11083129,10309844,5.069120244,0.129318888,-145.5028964
1468,1515079489,586120131,0.023396809,-0.018234113,-0.131800711,-0.990832329,-0.006239725,-0.030340428,-0.027222812,-0.060274579,0.078067251,-9.982992172,-2.383924207,2.424411073,15.10357818,10260082,5.068501822,0.130119864,-145.6053227
1469,1515079489,596366734,0.023404334,-0.018098112,-0.131747499,-0.990841746,-0.004865111,-0.023200233,-0.022437312,0.154057503,0.312197089,-9.873277664,-2.386946446,2.408946095,15.09764785,10246603,5.070080388,0.133318824,-145.7064903
1470,1515079489,606527063,0.023427529,-0.018131239,-0.131687418,-0.990848541,-0.005378421,0.017832611,-0.025403164,0.366680026,0.899188221,-9.581550598,-2.389234026,2.412913942,15.09058538,10160329,5.073805978,0.142454872,-145.803842
1471,1515079489,617001533,0.023471754,-0.018329941,-0.131618261,-0.990853012,-0.001425598,0.048052061,-0.026332147,0.204541355,0.763550878,-10.03374958,-2.391458895,2.43598647,15.08212958,10474470,5.07594844,0.150452663,-145.9089402
1472,1515079489,627183384,0.023477236,-0.018527986,-0.131563738,-0.990856469,0.006496751,0.037045952,-0.02403374,0.384759814,0.634430885,-10.05937386,-2.389255437,2.458437065,15.07546048,10181851,5.079866007,0.156912343,-146.0113632
1473,1515079489,637396921,0.023445019,-0.018515643,-0.131503522,-0.990865469,0.007674514,-0.012825125,-0.024505166,0.78912282,0.87127471,-9.846298218,-2.385925934,2.456405265,15.06859564,10213537,5.087925742,0.16581114,-146.1119288
1474,1515079489,647645440,0.023377798,-0.018340645,-0.131436288,-0.990879238,0.011486849,-0.041068304,-0.026313445,0.481220603,0.744994998,-9.904621124,-2.381062596,2.435351898,15.06128931,10248519,5.092857541,0.173446235,-146.2134365
1475,1515079489,658009910,0.023304781,-0.01821615,-0.131380662,-0.990890622,0.011214903,-0.018068058,-0.02355659,-0.03878326,0.336762249,-10.13449097,-2.374755214,2.419977546,15.05524866,10364470,5.092455573,0.176936598,-146.3184751
1476,1515079489,668300073,0.023248877,-0.01827514,-0.13132894,-0.990897715,0.010795765,0.022932174,-0.022828151,0.083969221,0.420804411,-9.923480034,-2.3676442,2.425716278,15.04929563,10290163,5.09331963,0.181266744,-146.4205893
1477,1515079489,678567431,0.023234405,-0.01845823,-0.131270692,-0.990902364,0.006777936,0.04231273,-0.0228916,0.427940607,0.082256317,-9.816327095,-2.363409493,2.44616136,15.04227308,10267358,5.097713449,0.182111299,-146.5213771
1478,1515079489,683735328,0.023207998,-0.018599136,-0.131212771,-0.990907967,0.00904031,0.021638062,-0.023936022,0.521013856,0.182980478,-9.945848465,-2.358448348,2.461635903,15.03539178,5167897,5.100405995,0.183056923,-146.5727762
1479,1515079489,693945050,0.023158947,-0.018506147,-0.131163135,-0.990917444,0.005306618,-0.026652854,-0.02399422,0.322727561,0.639617443,-10.55298233,-2.354379922,2.450217412,15.02993076,10209722,5.103700954,0.189587239,-146.6805192
1480,1515079489,704187226,0.023125015,-0.018308254,-0.131112173,-0.99092865,0.002043682,-0.037696786,-0.024407161,0.067572519,0.112490475,-9.696073532,-2.353596154,2.427104036,15.02446192,10242176,5.104393043,0.190739386,-146.7798281
1481,1515079489,714427368,0.023102498,-0.018186677,-0.131058723,-0.990938544,0.002558718,-0.016366076,-0.023309261,-0.087193906,-0.357931525,-9.761850357,-2.352977615,2.412826825,15.01854667,10240142,5.103500165,0.187074117,-146.8797908
1482,1515079489,724644123,0.023115773,-0.018264007,-0.131012037,-0.990943015,-0.001652622,0.024660861,-0.021454792,-0.22684522,-0.042374283,-10.00689507,-2.353449423,2.421700802,15.01298217,10216755,5.101182543,0.186641189,-146.9820288
1483,1515079489,734842392,0.023172811,-0.018476909,-0.130965158,-0.990943909,-0.007313057,0.05007983,-0.022043454,-0.118700653,0.479225755,-10.5756321,-2.356881154,2.446632846,15.00705443,10198269,5.099972002,0.191528462,-147.089882
1484,1515079489,745118800,0.023257203,-0.018686777,-0.130911633,-0.990945041,-0.013149335,0.046999834,-0.023355765,0.348144829,0.19839412,-9.764913559,-2.363488134,2.471613457,15.00029657,10276408,5.10354968,0.193567241,-147.1902302
1485,1515079489,755413110,0.023311108,-0.018764824,-0.130858168,-0.990949392,-0.009359318,0.009246065,-0.022660682,0.843683124,-0.090654366,-9.739539146,-2.368591176,2.481160066,14.99384794,10294310,5.112234816,0.192634017,-147.290492
1486,1515079489,765668591,0.023325611,-0.018644191,-0.130815655,-0.990956903,-0.007209033,-0.02916022,-0.022961849,0.525737405,0.544066072,-10.17769241,-2.372139893,2.467568937,14.98910686,10255481,5.117626506,0.198213676,-147.3948692
1487,1515079489,775868222,0.023362692,-0.01851261,-0.130761325,-0.990965724,-0.011612226,-0.017438533,-0.026767567,-0.140333727,0.660697341,-9.776273727,-2.378447401,2.45304296,14.98296708,10199631,5.116195154,0.204952545,-147.4945835
1488,1515079489,786137203,0.023415187,-0.018477948,-0.130706191,-0.99097234,-0.010043206,0.006851465,-0.022964261,-0.126794934,0.384916008,-9.693202019,-2.385068339,2.449756533,14.97652612,10268981,5.114893099,0.20890524,-147.5941229
1489,1515079489,796396461,0.023466719,-0.01862694,-0.130658016,-0.990974724,-0.008198828,0.039881371,-0.021318486,0.334562331,0.203583896,-9.72457695,-2.388835979,2.46733909,14.97056864,10259258,5.11832546,0.21099386,-147.6938898
1490,1515079489,806643715,0.023529345,-0.018821722,-0.130599827,-0.990977228,-0.006834324,0.036932409,-0.024893742,0.37961632,0.5989061,-10.52165699,-2.393212785,2.490265672,14.96334391,10247254,5.122215485,0.217131003,-147.8017079
1491,1515079489,816829998,0.023581395,-0.018908728,-0.13054055,-0.990982175,-0.008339455,0.015253299,-0.024675604,0.102278084,0.275496095,-9.667777061,-2.397990989,2.500785343,14.95620906,10186283,5.123257319,0.219937284,-147.9001866
1492,1515079489,827052438,0.023603873,-0.01884211,-0.130489394,-0.990989625,-0.00573552,-0.012887378,-0.022516014,0.444904983,0.121027574,-9.914805412,-2.401664004,2.493427365,14.95035655,10222440,5.127805333,0.221174481,-148.0015401
1493,1515079489,837296009,0.023607947,-0.018743927,-0.130446091,-0.990997076,-0.003289366,-0.017141372,-0.022304937,0.520535469,0.47820124,-10.08539963,-2.403691214,2.482226925,14.94551364,10243571,5.133137475,0.22607297,-148.1048506
1494,1515079489,847588358,0.023639439,-0.018744113,-0.13038829,-0.991003871,-0.00551268,0.010062763,-0.024978302,-0.147026673,0.640904665,-9.953304291,-2.407414598,2.482577162,14.93875229,10292349,5.131624225,0.232669384,-148.2072935
1495,1515079489,857863163,0.023682579,-0.018887684,-0.130340859,-0.991006434,-0.003457309,0.039134715,-0.022078017,-0.18236196,0.662792742,-9.762757301,-2.410314215,2.499418489,14.93290784,10274805,5.129750492,0.23947945,-148.3076039
1496,1515079489,868123931,0.023719648,-0.019057127,-0.130298629,-0.991007805,-0.001331725,0.036493298,-0.021737549,0.660481572,0.4623667,-9.805053711,-2.41212854,2.519121352,14.92763112,10260768,5.13652754,0.244223688,-148.4082113
1497,1515079489,878334092,0.023743277,-0.019151157,-0.130249172,-0.991011977,0.000268231,0.011901708,-0.023066552,0.887588084,0.632274628,-10.18828392,-2.413550731,2.530037517,14.92168727,10210161,5.145589957,0.250679314,-148.5122353
1498,1515079489,888593251,0.023741702,-0.019068202,-0.13019985,-0.991020083,8.11726E-05,-0.023340305,-0.023276966,0.209095165,0.614915609,-9.847127914,-2.414724165,2.520467752,14.91613527,10259159,5.147735098,0.256987831,-148.6132586
1499,1515079489,893732311,0.023733577,-0.018964618,-0.130163014,-0.991027117,0.001199449,-0.016349271,-0.020785352,0.229161367,0.565276325,-9.465111732,-2.415425259,2.508486888,14.91208085,5139060,5.148912772,0.25989282,-148.6619003
1500,1515079489,903973104,0.023720123,-0.018898442,-0.130117312,-0.991034687,0.000770243,-0.012521202,-0.021770239,0.529024065,0.700653553,-9.968705177,-2.414988768,2.50065573,14.90694717,10240793,5.154330398,0.267068068,-148.7639878
1501,1515079489,914232254,0.023723239,-0.018915305,-0.130067393,-0.991040826,-0.000683628,0.01064028,-0.022920387,0.035653699,0.481518239,-9.828763962,-2.415219933,2.502496531,14.90113695,10259150,5.154696174,0.272008035,-148.8648226
1502,1515079489,924422886,0.023735892,-0.018976597,-0.130018041,-0.991045833,-0.000389942,0.021060094,-0.022846457,-0.238364056,0.45647198,-9.721559525,-2.415878439,2.509529139,14.89528977,10190632,5.152267094,0.276659773,-148.9638914
1503,1515079489,934658740,0.023744959,-0.019052105,-0.129980728,-0.991049111,-0.00054628,0.016837334,-0.020132385,0.432855964,0.39323923,-9.799799919,-2.415889533,2.518153256,14.89081883,10235854,5.156697744,0.280684913,-149.0642007
1504,1515079489,944940470,0.023756593,-0.019076448,-0.129928321,-0.991055191,0.000848275,0.002175564,-0.023165893,0.737009346,0.586819589,-9.519319534,-2.416986547,2.520964405,14.88468619,10281730,5.164275475,0.286718433,-149.1620758
1505,1515079489,955224134,0.023751954,-0.019020451,-0.129887521,-0.991061747,0.000660542,-0.016496737,-0.021703627,0.059831046,0.788970113,-10.10295773,-2.417388748,2.51443291,14.88008038,10283664,5.164890758,0.294831937,-149.2659712
1506,1515079489,965522826,0.023766788,-0.018955557,-0.129847825,-0.991067827,-0.005161048,-0.004820414,-0.021304185,-0.138657033,0.498345345,-9.129369736,-2.420133767,2.507181932,14.87557006,10298692,5.163462772,0.299964242,-149.3599918
1507,1515079489,975814122,0.023768026,-0.018965062,-0.129802585,-0.991073549,-0.000329817,0.005843157,-0.021240983,0.504317999,0.517411709,-10.13605499,-2.420248949,2.508170001,14.87031909,10291296,5.168652858,0.305289079,-149.4643049
1508,1515079489,986051729,0.023768822,-0.019004913,-0.129764467,-0.991077721,0.002654164,0.00956664,-0.020643067,0.453896493,0.559553862,-9.647334099,-2.419848376,2.512617224,14.86583777,10237607,5.173299671,0.311017572,-149.5630705
1509,1515079489,996263291,0.023762068,-0.019026883,-0.129733294,-0.991081595,0.006067151,0.002106985,-0.019107791,0.048118565,0.903294742,-10.32075882,-2.418835582,2.514937694,14.86221126,10211562,5.173791037,0.320241622,-149.6684616
1510,1515079490,6496566,0.023728706,-0.018995162,-0.129707947,-0.991086245,0.00969062,-0.004329407,-0.018669056,0.187983885,0.991825819,-9.611972809,-2.415572346,2.510776399,14.85941798,10233275,5.175714728,0.330391248,-149.7668236
1511,1515079490,16700315,0.023685321,-0.018939653,-0.129675359,-0.991092682,0.009009333,-0.01639978,-0.0196786,0.591568887,0.781303883,-10.02634048,-2.411537997,2.503746215,14.8558563,10203749,5.181750948,0.338363477,-149.8691298
1512,1515079490,26888440,0.023625562,-0.018876413,-0.129651845,-0.991098404,0.013622312,-0.010687035,-0.018284723,0.322989374,0.548089802,-9.877067566,-2.405731627,2.495616912,14.85339633,10188125,5.185041604,0.343947484,-149.9697586
1513,1515079490,37149874,0.023558663,-0.018868716,-0.129624054,-0.991103768,0.015195202,-0.003617898,-0.01870665,-0.024573799,0.738984525,-9.919039726,-2.398305668,2.493683642,14.85035947,10261434,5.184789442,0.351530525,-150.0715422
1514,1515079490,47407622,0.023497311,-0.018893309,-0.129594982,-0.991108537,0.014580175,0.007999555,-0.018144203,0.250313699,0.887848914,-10.0723114,-2.391038375,2.49549912,14.84710349,10257748,5.187357097,0.360637856,-150.1748614
1515,1515079490,57668759,0.023435015,-0.018861506,-0.129572332,-0.991113544,0.013773525,-0.008283318,-0.017101647,0.540231347,0.247834191,-9.830842018,-2.384477698,2.490907713,14.84469187,10261137,5.192900485,0.363180916,-150.275737
1516,1515079490,67884977,0.023337929,-0.018785782,-0.129553795,-0.991119742,0.017892357,-0.01433626,-0.016215507,0.27950567,0.491955936,-9.926262856,-2.374596098,2.48082024,14.84291799,10216218,5.195755976,0.368206845,-150.3771459
1517,1515079490,78129205,0.023261774,-0.018709,-0.129538283,-0.991124988,0.011792107,-0.013462168,-0.016866483,0.052736226,0.465240657,-9.658269882,-2.367103008,2.470929904,14.84144271,10244228,5.196296218,0.372972877,-150.4760874
1518,1515079490,83324196,0.023195507,-0.018683447,-0.129513875,-0.991130233,0.015983859,-0.004943669,-0.01801216,0.259206116,0.59610796,-9.704128265,-2.36000261,2.466986682,14.83882522,5194991,5.197642791,0.376069652,-150.5265003
1519,1515079490,93521827,0.02310608,-0.018595729,-0.129495129,-0.991136432,0.017328054,-0.018730484,-0.016859503,0.223342523,0.685305715,-9.698011398,-2.351168447,2.455650054,14.83702558,10197631,5.199920356,0.383058147,-150.625397
1520,1515079490,103699508,0.022995595,-0.018506797,-0.129475057,-0.991143286,0.022315465,-0.016771298,-0.01766867,-0.231916308,1.08821547,-9.964377403,-2.339960102,2.443860909,14.83512325,10177681,5.197559985,0.394133657,-150.7268113
1521,1515079490,113912598,0.022876745,-0.018490126,-0.129456699,-0.99114871,0.023975845,0.000138189,-0.016833439,-0.116642818,0.905000985,-9.50188446,-2.326732612,2.440164175,14.83331216,10213090,5.196368702,0.403376514,-150.8238549
1522,1515079490,124123268,0.02276515,-0.018582607,-0.129429996,-0.991153061,0.030056695,0.020123743,-0.01789717,0.542439461,0.429927379,-9.759092331,-2.312745282,2.44895998,14.83033318,10210670,5.201907372,0.40776636,-150.9235018
1523,1515079490,134361119,0.022631565,-0.01862243,-0.129407987,-0.991158187,0.029627282,-0.001323044,-0.016697569,0.506607115,0.442364305,-10.27822304,-2.297019799,2.451457893,14.82803961,10237851,5.20709394,0.41229522,-151.0287287
1524,1515079490,144607296,0.022492496,-0.018529475,-0.129391462,-0.99116534,0.026731282,-0.023247682,-0.015922986,-0.099542417,0.343381882,-9.900144577,-2.282610362,2.438798989,14.82661822,10246177,5.206074011,0.415813572,-151.1301673
1525,1515079490,154837791,0.022337696,-0.018347116,-0.129389971,-0.991172433,0.026654681,-0.040030487,-0.012660137,-0.047577295,0.328213602,-9.975017548,-2.267689536,2.415782045,14.82711721,10230495,5.205587272,0.419171359,-151.2322167
1526,1515079490,165051096,0.022211539,-0.018248281,-0.129389107,-0.991177201,0.022581516,-0.010912378,-0.013306508,0.322574556,0.241455138,-9.426954269,-2.254796856,2.402681952,14.82747795,10213305,5.208881824,0.421637414,-151.328497
1527,1515079490,175295991,0.022120347,-0.018319706,-0.129374683,-0.991179824,0.020120643,0.016937025,-0.014950493,0.247991204,0.178797424,-10.39556217,-2.243409499,2.409417236,14.82590683,10244895,5.211422468,0.423469175,-151.4349985
1528,1515079490,185573567,0.022036931,-0.018376404,-0.129366457,-0.991181612,0.018012879,0.005898637,-0.014425211,-0.169009358,0.071593717,-9.588224411,-2.233107774,2.414608067,14.82505803,10277576,5.209685461,0.424204985,-151.5335422
